security_id,quarter_end,institutional_shares,num_institutions
CSCO,2013-09-30,3757583986.0,1301
CSCO,2013-12-31,3633359768.0,1328
CSCO,2014-03-31,3621241502.0,1330
CSCO,2014-06-30,3589153771.0,1350
CSCO,2014-09-30,3651075695.0,1374
CSCO,2014-12-31,3196965647.0,1288
CSCO,2015-03-31,3730811368.0,1508
CSCO,2015-06-30,3749595251.0,1485
CSCO,2015-09-30,2827008183.0,1306
CSCO,2015-12-31,2837077347.0,1314
CSCO,2016-03-31,3011369875.0,1373
CSCO,2016-06-30,2939821902.0,1369
CSCO,2016-09-30,3564676684.0,1553
CSCO,2016-12-31,3583775904.0,1592
CSCO,2017-03-31,3664652492.0,1703
CSCO,2017-06-30,3638398103.0,1655
CSCO,2017-09-30,3661404282.0,1656
CSCO,2017-12-31,3605855099.0,1821
CSCO,2018-03-31,3490768997.0,1951
CSCO,2018-06-30,3369063995.0,1915
CSCO,2018-09-30,3233886429.0,1973
CSCO,2018-12-31,3184514670.0,2074
CSCO,2019-03-31,3138627027.0,2158
CSCO,2019-06-30,2606758778.0,2162
CSCO,2019-09-30,3015021090.0,2133
CSCO,2019-12-31,2919065347.0,2286
CSCO,2020-03-31,2958340959.0,2224
CSCO,2020-06-30,2979836220.0,2295
CSCO,2020-09-30,2159104404.0,2028
CSCO,2020-12-31,2277076064.0,2020
CSCO,2021-03-31,2146309051.0,2165
CSCO,2021-06-30,2024503214.0,2202
CSCO,2021-09-30,1812391368.0,2102
CSCO,2021-12-31,2911852640.0,2588
CSCO,2022-03-31,2016726708.0,2395
CSCO,2022-06-30,2026744204.0,2283
CSCO,2022-09-30,2657611068.0,2506
CSCO,2022-12-31,2880500659.0,2658
CSCO,2023-03-31,2896291736.0,2753
CSCO,2023-06-30,2782202233.0,2723
CSCO,2023-09-30,2784145285.0,2779
CSCO,2024-03-31,2913529829.0,2885
CSCO,2024-06-30,2962792705.0,2830
CSCO,2024-09-30,2872969957.0,2840
CSCO,2024-12-31,2979912055.0,3096
CSCO,2025-03-31,2922080509.0,3172
CSCO,2025-06-30,2927243670.0,3221
CSCO,2025-09-30,2938558247.0,3228
CSCO,2025-12-31,2460540436.0,3169
CSCO,2026-03-31,2528653110.0,3570
CVX,2013-06-30,1155699627.0,1428
CVX,2013-09-30,1186223017.0,1520
CVX,2013-12-31,1152693330.0,1626
CVX,2014-03-31,1157164871.0,1635
CVX,2014-06-30,1169498068.0,1648
CVX,2014-09-30,1169276696.0,1652
CVX,2014-12-31,1013642605.0,1545
CVX,2015-03-31,1144770683.0,1721
CVX,2015-06-30,1134519075.0,1720
CVX,2015-09-30,836551731.0,1485
CVX,2015-12-31,881986704.0,1482
CVX,2016-03-31,924428810.0,1517
CVX,2016-06-30,935159814.0,1527
CVX,2016-09-30,1109923926.0,1671
CVX,2016-12-31,1091337071.0,1773
CVX,2017-03-31,1166755336.0,1863
CVX,2017-06-30,1169220305.0,1805
CVX,2017-09-30,1198089485.0,1847
CVX,2017-12-31,1206567823.0,1979
CVX,2018-03-31,1213107780.0,2060
CVX,2018-06-30,1229362503.0,2058
CVX,2018-09-30,1215424871.0,2065
CVX,2018-12-31,1217860352.0,2140
CVX,2019-03-31,1243123099.0,2251
CVX,2019-06-30,1073397532.0,2207
CVX,2019-09-30,1224519183.0,2227
CVX,2019-12-31,1159539521.0,2402
CVX,2020-03-31,1188911924.0,2176
CVX,2020-06-30,1185772783.0,2227
CVX,2020-09-30,872108454.0,1971
CVX,2020-12-31,919498348.0,1971
CVX,2021-03-31,929731949.0,2137
CVX,2021-06-30,792288156.0,2174
CVX,2021-09-30,715286918.0,2053
CVX,2021-12-31,1239069184.0,2545
CVX,2022-03-31,759367698.0,2522
CVX,2022-06-30,778023865.0,2521
CVX,2022-09-30,1177092674.0,2784
CVX,2022-12-31,1329971210.0,2970
CVX,2023-03-31,1310286601.0,3032
CVX,2023-06-30,1237619216.0,3016
CVX,2023-09-30,1245605780.0,3059
CVX,2024-03-31,1320672317.0,3301
CVX,2024-06-30,1353820564.0,3286
CVX,2024-09-30,1318302616.0,3271
CVX,2024-12-31,1330001312.0,3493
CVX,2025-03-31,1296334028.0,3626
CVX,2025-06-30,1277779038.0,3525
CVX,2025-09-30,1441286557.0,3607
CVX,2025-12-31,1112109382.0,3422
CVX,2026-03-31,1210881729.0,4149
D,2013-06-30,317198129.0,621
D,2013-09-30,327139916.0,676
D,2013-12-31,332875105.0,723
D,2014-03-31,333483747.0,761
D,2014-06-30,331222979.0,761
D,2014-09-30,336093184.0,749
D,2014-12-31,308002876.0,713
D,2015-03-31,345593667.0,812
D,2015-06-30,352522505.0,774
D,2015-09-30,226907485.0,711
D,2015-12-31,286163026.0,693
D,2016-03-31,278943886.0,742
D,2016-06-30,253018209.0,768
D,2016-09-30,397113139.0,825
D,2016-12-31,351536626.0,858
D,2017-03-31,412308888.0,888
D,2017-06-30,408161412.0,909
D,2017-09-30,411792039.0,913
D,2017-12-31,418134758.0,972
D,2018-03-31,432872328.0,1054
D,2018-06-30,435688311.0,1014
D,2018-09-30,432450360.0,1050
D,2018-12-31,458288352.0,1105
D,2019-03-31,510701403.0,1201
D,2019-06-30,445694351.0,1168
D,2019-09-30,531718530.0,1202
D,2019-12-31,514175707.0,1311
D,2020-03-31,552465067.0,1281
D,2020-06-30,551688650.0,1305
D,2020-09-30,393267071.0,1179
D,2020-12-31,390551853.0,1104
D,2021-03-31,389653219.0,1158
D,2021-06-30,352228491.0,1163
D,2021-09-30,318867422.0,1050
D,2021-12-31,537142742.0,1283
D,2022-03-31,355776077.0,1216
D,2022-06-30,364788153.0,1208
D,2022-09-30,525317528.0,1297
D,2022-12-31,573271583.0,1279
D,2023-03-31,578276716.0,1219
D,2023-06-30,575703900.0,1164
D,2023-09-30,591772878.0,1086
D,2024-03-31,624140324.0,1147
D,2024-06-30,630818065.0,1193
D,2024-09-30,628184336.0,1250
D,2024-12-31,645260309.0,1279
D,2025-03-31,642698826.0,1335
D,2025-06-30,682187851.0,1276
D,2025-09-30,689261964.0,1328
D,2025-12-31,582180190.0,1220
D,2026-03-31,565432607.0,1412
DE,2013-06-30,224842336.0,787
DE,2013-09-30,225595715.0,838
DE,2013-12-31,217537854.0,912
DE,2014-03-31,219983882.0,909
DE,2014-06-30,217961892.0,931
DE,2014-09-30,219395907.0,891
DE,2014-12-31,184510122.0,832
DE,2015-03-31,228473822.0,912
DE,2015-06-30,229197363.0,927
DE,2015-09-30,160624616.0,768
DE,2015-12-31,149980381.0,735
DE,2016-03-31,151447421.0,751
DE,2016-06-30,153545432.0,722
DE,2016-09-30,215830219.0,787
DE,2016-12-31,207569087.0,886
DE,2017-03-31,211530216.0,930
DE,2017-06-30,208694791.0,953
DE,2017-09-30,213477299.0,960
DE,2017-12-31,212087963.0,1063
DE,2018-03-31,212338648.0,1107
DE,2018-06-30,210575289.0,1065
DE,2018-09-30,207670047.0,1067
DE,2018-12-31,209763808.0,1100
DE,2019-03-31,214620367.0,1135
DE,2019-06-30,184537181.0,1097
DE,2019-09-30,206139105.0,1106
DE,2019-12-31,187972471.0,1174
DE,2020-03-31,208241290.0,1109
DE,2020-06-30,210796265.0,1120
DE,2020-09-30,145012826.0,1131
DE,2020-12-31,161353659.0,1226
DE,2021-03-31,144271259.0,1411
DE,2021-06-30,143398540.0,1428
DE,2021-09-30,128411342.0,1330
DE,2021-12-31,198881944.0,1686
DE,2022-03-31,143270883.0,1623
DE,2022-06-30,141123942.0,1524
DE,2022-09-30,188963285.0,1764
DE,2022-12-31,200199737.0,1970
DE,2023-03-31,206646954.0,1989
DE,2023-06-30,188204807.0,1963
DE,2023-09-30,181712030.0,1947
DE,2024-03-31,184820738.0,2069
DE,2024-06-30,191167693.0,1992
DE,2024-09-30,189939239.0,2015
DE,2024-12-31,196499509.0,2148
DE,2025-03-31,192332594.0,2225
DE,2025-06-30,194832829.0,2313
DE,2025-09-30,193290870.0,2243
DE,2025-12-31,153280765.0,2128
DE,2026-03-31,165922573.0,2510
DIS,2013-06-30,1093762532.0,1116
DIS,2013-09-30,1079942748.0,1190
DIS,2013-12-31,1057090039.0,1280
DIS,2014-03-31,1052366409.0,1334
DIS,2014-06-30,1042044003.0,1359
DIS,2014-09-30,1045955541.0,1395
DIS,2014-12-31,886669738.0,1332
DIS,2015-03-31,1026922980.0,1567
DIS,2015-06-30,1022425714.0,1592
DIS,2015-09-30,816201985.0,1425
DIS,2015-12-31,706823267.0,1436
DIS,2016-03-31,772216569.0,1463
DIS,2016-06-30,777199960.0,1459
DIS,2016-09-30,874739695.0,1594
DIS,2016-12-31,925420610.0,1718
DIS,2017-03-31,969505646.0,1825
DIS,2017-06-30,929720661.0,1755
DIS,2017-09-30,917452011.0,1730
DIS,2017-12-31,919604960.0,1893
DIS,2018-03-31,930917001.0,1942
DIS,2018-06-30,936775670.0,1956
DIS,2018-09-30,922610929.0,2009
DIS,2018-12-31,931666778.0,2155
DIS,2019-03-31,1147854751.0,2333
DIS,2019-06-30,972046235.0,2364
DIS,2019-09-30,1137154364.0,2375
DIS,2019-12-31,1119955644.0,2642
DIS,2020-03-31,1118939305.0,2523
DIS,2020-06-30,1116989822.0,2521
DIS,2020-09-30,808203962.0,2290
DIS,2020-12-31,837933925.0,2391
DIS,2021-03-31,843594147.0,2581
DIS,2021-06-30,823023943.0,2580
DIS,2021-09-30,725414869.0,2436
DIS,2021-12-31,1118272362.0,2961
DIS,2022-03-31,796742451.0,2637
DIS,2022-06-30,757524817.0,2442
DIS,2022-09-30,1026937183.0,2743
DIS,2022-12-31,1113187216.0,2714
DIS,2023-03-31,1146334116.0,2841
DIS,2023-06-30,1076264779.0,2705
DIS,2023-09-30,1073243051.0,2593
DIS,2024-03-31,1215366440.0,2979
DIS,2024-06-30,1218002273.0,2853
DIS,2024-09-30,1195903849.0,2746
DIS,2024-12-31,1258847671.0,3028
DIS,2025-03-31,1234837079.0,2915
DIS,2025-06-30,1257297596.0,3063
DIS,2025-09-30,1278403830.0,2926
DIS,2025-12-31,1050499591.0,2723
DIS,2026-03-31,1091861032.0,2895
DLR,2013-06-30,137158707.0,331
DLR,2013-09-30,141321590.0,341
DLR,2013-12-31,144111910.0,345
DLR,2014-03-31,146826138.0,337
DLR,2014-06-30,137548156.0,353
DLR,2014-09-30,135681368.0,348
DLR,2014-12-31,107668105.0,332
DLR,2015-03-31,129952969.0,376
DLR,2015-06-30,132211416.0,369
DLR,2015-09-30,112171973.0,338
DLR,2015-12-31,106793244.0,350
DLR,2016-03-31,105297937.0,360
DLR,2016-06-30,122056665.0,410
DLR,2016-09-30,164380896.0,458
DLR,2016-12-31,159577222.0,482
DLR,2017-03-31,164099534.0,519
DLR,2017-06-30,162883585.0,524
DLR,2017-09-30,200735413.0,585
DLR,2017-12-31,203699994.0,600
DLR,2018-03-31,201018200.0,594
DLR,2018-06-30,201464847.0,591
DLR,2018-09-30,201386315.0,649
DLR,2018-12-31,204722220.0,638
DLR,2019-03-31,210963179.0,645
DLR,2019-06-30,182933418.0,641
DLR,2019-09-30,210913635.0,652
DLR,2019-12-31,189529593.0,691
DLR,2020-03-31,270936135.0,758
DLR,2020-06-30,270728790.0,810
DLR,2020-09-30,201317893.0,749
DLR,2020-12-31,211112028.0,701
DLR,2021-03-31,209795650.0,751
DLR,2021-06-30,169662506.0,790
DLR,2021-09-30,143352748.0,733
DLR,2021-12-31,272606589.0,939
DLR,2022-03-31,173259405.0,795
DLR,2022-06-30,167418410.0,774
DLR,2022-09-30,248528365.0,851
DLR,2022-12-31,284007302.0,873
DLR,2023-03-31,287663965.0,841
DLR,2023-06-30,296830081.0,846
DLR,2023-09-30,293389881.0,867
DLR,2024-03-31,292444456.0,984
DLR,2024-06-30,318619870.0,1030
DLR,2024-09-30,299775710.0,1042
DLR,2024-12-31,324701081.0,1149
DLR,2025-03-31,302648205.0,1116
DLR,2025-06-30,324007470.0,1159
DLR,2025-09-30,309849663.0,1155
DLR,2025-12-31,284325974.0,990
DLR,2026-03-31,252463976.0,1204
DOW,2019-03-31,10759896.0,57
DOW,2019-06-30,421992110.0,1160
DOW,2019-09-30,492039272.0,1128
DOW,2019-12-31,416982565.0,1204
DOW,2020-03-31,474343090.0,1018
DOW,2020-06-30,480492381.0,1031
DOW,2020-09-30,376467420.0,966
DOW,2020-12-31,392197946.0,979
DOW,2021-03-31,384805025.0,1109
DOW,2021-06-30,281486984.0,1166
DOW,2021-09-30,259753991.0,1066
DOW,2021-12-31,460952572.0,1292
DOW,2022-03-31,291936987.0,1231
DOW,2022-06-30,296950663.0,1217
DOW,2022-09-30,395326803.0,1295
DOW,2022-12-31,429050759.0,1385
DOW,2023-03-31,442646734.0,1430
DOW,2023-06-30,425802890.0,1383
DOW,2023-09-30,420852660.0,1374
DOW,2024-03-31,455536833.0,1521
DOW,2024-06-30,473787458.0,1462
DOW,2024-09-30,467257168.0,1413
DOW,2024-12-31,466328825.0,1347
DOW,2025-03-31,456694855.0,1272
DOW,2025-06-30,461013591.0,1151
DOW,2025-09-30,463174797.0,1040
DOW,2025-12-31,405944657.0,918
DOW,2026-03-31,417288997.0,1258
DUK,2013-06-30,348608587.0,684
DUK,2013-09-30,356974121.0,740
DUK,2013-12-31,356507628.0,810
DUK,2014-03-31,362142066.0,841
DUK,2014-06-30,367783171.0,834
DUK,2014-09-30,378142433.0,855
DUK,2014-12-31,348869521.0,798
DUK,2015-03-31,377239034.0,918
DUK,2015-06-30,361696403.0,899
DUK,2015-09-30,271718852.0,808
DUK,2015-12-31,269957477.0,785
DUK,2016-03-31,301015574.0,841
DUK,2016-06-30,297044130.0,844
DUK,2016-09-30,371539247.0,936
DUK,2016-12-31,355907990.0,976
DUK,2017-03-31,384207492.0,1038
DUK,2017-06-30,385514859.0,1023
DUK,2017-09-30,392513030.0,1040
DUK,2017-12-31,393161909.0,1118
DUK,2018-03-31,404509666.0,1160
DUK,2018-06-30,409187321.0,1156
DUK,2018-09-30,413181910.0,1153
DUK,2018-12-31,431382915.0,1205
DUK,2019-03-31,434531174.0,1293
DUK,2019-06-30,364281035.0,1255
DUK,2019-09-30,430566710.0,1292
DUK,2019-12-31,449231142.0,1381
DUK,2020-03-31,464870271.0,1354
DUK,2020-06-30,461858570.0,1367
DUK,2020-09-30,317740334.0,1251
DUK,2020-12-31,364392810.0,1236
DUK,2021-03-31,342840726.0,1304
DUK,2021-06-30,315150068.0,1327
DUK,2021-09-30,283356069.0,1238
DUK,2021-12-31,465157808.0,1524
DUK,2022-03-31,312474418.0,1452
DUK,2022-06-30,304577711.0,1424
DUK,2022-09-30,428646774.0,1558
DUK,2022-12-31,481516620.0,1626
DUK,2023-03-31,480208560.0,1655
DUK,2023-06-30,474528547.0,1614
DUK,2023-09-30,476807036.0,1610
DUK,2024-03-31,496855242.0,1771
DUK,2024-06-30,496896057.0,1819
DUK,2024-09-30,509475036.0,1905
DUK,2024-12-31,506860360.0,2010
DUK,2025-03-31,517833851.0,2114
DUK,2025-06-30,528577261.0,2127
DUK,2025-09-30,527799742.0,2190
DUK,2025-12-31,439584430.0,2034
DUK,2026-03-31,446504986.0,2369
ECL,2013-06-30,208903063.0,597
ECL,2013-09-30,222985077.0,638
ECL,2013-12-31,217953725.0,689
ECL,2014-03-31,219544184.0,668
ECL,2014-06-30,216359961.0,689
ECL,2014-09-30,220740677.0,693
ECL,2014-12-31,179368140.0,659
ECL,2015-03-31,223526250.0,749
ECL,2015-06-30,220662954.0,734
ECL,2015-09-30,175251213.0,669
ECL,2015-12-31,171385518.0,657
ECL,2016-03-31,173061044.0,681
ECL,2016-06-30,173142771.0,680
ECL,2016-09-30,206494640.0,746
ECL,2016-12-31,212950250.0,799
ECL,2017-03-31,218125935.0,815
ECL,2017-06-30,213944156.0,802
ECL,2017-09-30,216459214.0,834
ECL,2017-12-31,220221140.0,887
ECL,2018-03-31,216376944.0,900
ECL,2018-06-30,216617694.0,924
ECL,2018-09-30,215079715.0,956
ECL,2018-12-31,215388888.0,1004
ECL,2019-03-31,216262950.0,1063
ECL,2019-06-30,192762766.0,1051
ECL,2019-09-30,212790127.0,1107
ECL,2019-12-31,210687616.0,1152
ECL,2020-03-31,212512656.0,1106
ECL,2020-06-30,208573691.0,1170
ECL,2020-09-30,150855362.0,1053
ECL,2020-12-31,155537193.0,1043
ECL,2021-03-31,147479930.0,1061
ECL,2021-06-30,136475592.0,1089
ECL,2021-09-30,131980137.0,982
ECL,2021-12-31,209772825.0,1221
ECL,2022-03-31,138169052.0,1021
ECL,2022-06-30,138198695.0,973
ECL,2022-09-30,196204220.0,1094
ECL,2022-12-31,206554111.0,1118
ECL,2023-03-31,207591306.0,1158
ECL,2023-06-30,204941249.0,1173
ECL,2023-09-30,202861060.0,1156
ECL,2024-03-31,211635435.0,1337
ECL,2024-06-30,214695496.0,1367
ECL,2024-09-30,209308572.0,1405
ECL,2024-12-31,219403889.0,1470
ECL,2025-03-31,215082718.0,1542
ECL,2025-06-30,215460324.0,1555
ECL,2025-09-30,214584809.0,1541
ECL,2025-12-31,180747996.0,1408
ECL,2026-03-31,191119680.0,1644
ED,2013-06-30,125553124.0,516
ED,2013-09-30,130939069.0,552
ED,2013-12-31,136852946.0,566
ED,2014-03-31,134539423.0,589
ED,2014-06-30,136290671.0,604
ED,2014-09-30,143476902.0,610
ED,2014-12-31,134241337.0,575
ED,2015-03-31,147428602.0,660
ED,2015-06-30,149375376.0,637
ED,2015-09-30,114289843.0,579
ED,2015-12-31,103798303.0,567
ED,2016-03-31,126742942.0,617
ED,2016-06-30,138403308.0,624
ED,2016-09-30,155388808.0,696
ED,2016-12-31,163120919.0,710
ED,2017-03-31,167495460.0,718
ED,2017-06-30,168443903.0,734
ED,2017-09-30,170457774.0,755
ED,2017-12-31,171086312.0,777
ED,2018-03-31,172583863.0,813
ED,2018-06-30,179622787.0,777
ED,2018-09-30,177056480.0,785
ED,2018-12-31,186274413.0,839
ED,2019-03-31,193907690.0,885
ED,2019-06-30,156913834.0,853
ED,2019-09-30,196542786.0,878
ED,2019-12-31,194437684.0,909
ED,2020-03-31,198169629.0,874
ED,2020-06-30,193643078.0,846
ED,2020-09-30,156849174.0,765
ED,2020-12-31,153626879.0,746
ED,2021-03-31,152243392.0,760
ED,2021-06-30,145734768.0,787
ED,2021-09-30,124733573.0,711
ED,2021-12-31,217524265.0,898
ED,2022-03-31,157261669.0,859
ED,2022-06-30,159912274.0,867
ED,2022-09-30,198573862.0,936
ED,2022-12-31,230140245.0,1003
ED,2023-03-31,231401427.0,1016
ED,2023-06-30,216879173.0,1011
ED,2023-09-30,216954226.0,978
ED,2024-03-31,227008237.0,1078
ED,2024-06-30,234805649.0,1075
ED,2024-09-30,228303158.0,1112
ED,2024-12-31,245303027.0,1156
ED,2025-03-31,244907219.0,1231
ED,2025-06-30,247044838.0,1240
ED,2025-09-30,249611871.0,1238
ED,2025-12-31,211260426.0,1136
ED,2026-03-31,211040207.0,1364
EMR,2013-06-30,479931461.0,980
EMR,2013-09-30,479177997.0,1042
EMR,2013-12-31,467633010.0,1122
EMR,2014-03-31,479078519.0,1135
EMR,2014-06-30,480781978.0,1152
EMR,2014-09-30,485197300.0,1130
EMR,2014-12-31,435337783.0,1061
EMR,2015-03-31,479243136.0,1175
EMR,2015-06-30,464659743.0,1176
EMR,2015-09-30,352034620.0,999
EMR,2015-12-31,339691347.0,980
EMR,2016-03-31,348682975.0,1018
EMR,2016-06-30,362171412.0,1013
EMR,2016-09-30,435839339.0,1078
EMR,2016-12-31,407866190.0,1141
EMR,2017-03-31,438528018.0,1183
EMR,2017-06-30,442570363.0,1141
EMR,2017-09-30,436769611.0,1170
EMR,2017-12-31,435359084.0,1243
EMR,2018-03-31,433789544.0,1328
EMR,2018-06-30,437322750.0,1302
EMR,2018-09-30,436155074.0,1321
EMR,2018-12-31,432386119.0,1297
EMR,2019-03-31,431952796.0,1375
EMR,2019-06-30,372619432.0,1285
EMR,2019-09-30,424732871.0,1299
EMR,2019-12-31,421006422.0,1414
EMR,2020-03-31,422609066.0,1264
EMR,2020-06-30,429724446.0,1316
EMR,2020-09-30,331341717.0,1239
EMR,2020-12-31,322394730.0,1242
EMR,2021-03-31,325514656.0,1375
EMR,2021-06-30,271236171.0,1411
EMR,2021-09-30,240224964.0,1302
EMR,2021-12-31,416994351.0,1597
EMR,2022-03-31,277278875.0,1438
EMR,2022-06-30,285272649.0,1396
EMR,2022-09-30,384845388.0,1537
EMR,2022-12-31,417148053.0,1636
EMR,2023-03-31,426939150.0,1622
EMR,2023-06-30,391622857.0,1619
EMR,2023-09-30,393511089.0,1650
EMR,2024-03-31,416687049.0,1840
EMR,2024-06-30,430511873.0,1843
EMR,2024-09-30,425288106.0,1827
EMR,2024-12-31,443648800.0,1989
EMR,2025-03-31,437599440.0,1968
EMR,2025-06-30,444971970.0,2035
EMR,2025-09-30,449860220.0,2000
EMR,2025-12-31,379007843.0,1899
EMR,2026-03-31,374679131.0,2126
EQIX,2014-12-31,2340575.0,19
EQIX,2015-03-31,53457630.0,346
EQIX,2015-06-30,59210906.0,369
EQIX,2015-09-30,37926623.0,314
EQIX,2015-12-31,41781102.0,306
EQIX,2016-03-31,47216771.0,336
EQIX,2016-06-30,51530548.0,352
EQIX,2016-09-30,69357825.0,427
EQIX,2016-12-31,69323590.0,422
EQIX,2017-03-31,74098410.0,450
EQIX,2017-06-30,74622156.0,456
EQIX,2017-09-30,73709392.0,494
EQIX,2017-12-31,74786500.0,530
EQIX,2018-03-31,79187906.0,571
EQIX,2018-06-30,78685266.0,545
EQIX,2018-09-30,78684561.0,580
EQIX,2018-12-31,77575118.0,611
EQIX,2019-03-31,82465299.0,640
EQIX,2019-06-30,74710728.0,637
EQIX,2019-09-30,79349355.0,666
EQIX,2019-12-31,74249735.0,709
EQIX,2020-03-31,79565853.0,758
EQIX,2020-06-30,82644990.0,804
EQIX,2020-09-30,58587185.0,720
EQIX,2020-12-31,63969749.0,671
EQIX,2021-03-31,62346927.0,687
EQIX,2021-06-30,57030543.0,713
EQIX,2021-09-30,53422246.0,670
EQIX,2021-12-31,82068212.0,872
EQIX,2022-03-31,56942961.0,718
EQIX,2022-06-30,55535195.0,719
EQIX,2022-09-30,78028517.0,806
EQIX,2022-12-31,86297826.0,858
EQIX,2023-03-31,108882976.0,876
EQIX,2023-06-30,86133362.0,903
EQIX,2023-09-30,84851314.0,912
EQIX,2024-03-31,87620080.0,1066
EQIX,2024-06-30,88977776.0,1019
EQIX,2024-09-30,89347868.0,1062
EQIX,2024-12-31,92300409.0,1119
EQIX,2025-03-31,90389514.0,1133
EQIX,2025-06-30,100038944.0,1138
EQIX,2025-09-30,90385797.0,1107
EQIX,2025-12-31,73267714.0,963
EQIX,2026-03-31,78272310.0,1237
EXC,2013-06-30,549032338.0,539
EXC,2013-09-30,565585208.0,550
EXC,2013-12-31,591099942.0,591
EXC,2014-03-31,610308165.0,603
EXC,2014-06-30,669204629.0,654
EXC,2014-09-30,685112949.0,625
EXC,2014-12-31,598211708.0,571
EXC,2015-03-31,707844304.0,676
EXC,2015-06-30,705717698.0,662
EXC,2015-09-30,466876750.0,571
EXC,2015-12-31,540070956.0,557
EXC,2016-03-31,449923962.0,591
EXC,2016-06-30,463573999.0,580
EXC,2016-09-30,661354764.0,653
EXC,2016-12-31,640650210.0,698
EXC,2017-03-31,695502547.0,707
EXC,2017-06-30,726206474.0,710
EXC,2017-09-30,727231869.0,706
EXC,2017-12-31,743276536.0,774
EXC,2018-03-31,744050852.0,797
EXC,2018-06-30,750222946.0,800
EXC,2018-09-30,754063855.0,840
EXC,2018-12-31,757031032.0,873
EXC,2019-03-31,768865882.0,934
EXC,2019-06-30,657497393.0,912
EXC,2019-09-30,751226660.0,887
EXC,2019-12-31,712985901.0,880
EXC,2020-03-31,754821747.0,815
EXC,2020-06-30,755151575.0,812
EXC,2020-09-30,471914381.0,700
EXC,2020-12-31,559813305.0,688
EXC,2021-03-31,476409680.0,721
EXC,2021-06-30,430918861.0,738
EXC,2021-09-30,368093858.0,678
EXC,2021-12-31,767571659.0,933
EXC,2022-03-31,496880664.0,792
EXC,2022-06-30,421905394.0,794
EXC,2022-09-30,729661968.0,887
EXC,2022-12-31,791440287.0,906
EXC,2023-03-31,787165204.0,924
EXC,2023-06-30,778855711.0,915
EXC,2023-09-30,778990743.0,906
EXC,2024-03-31,808741612.0,945
EXC,2024-06-30,826548101.0,928
EXC,2024-09-30,803325412.0,983
EXC,2024-12-31,814259133.0,1031
EXC,2025-03-31,804149049.0,1126
EXC,2025-06-30,822261013.0,1113
EXC,2025-09-30,830737713.0,1133
EXC,2025-12-31,714024162.0,1040
EXC,2026-03-31,745508946.0,1227
FCX,2013-06-30,651187173.0,712
FCX,2013-09-30,673665448.0,791
FCX,2013-12-31,671217717.0,842
FCX,2014-03-31,692132875.0,822
FCX,2014-06-30,684582920.0,830
FCX,2014-09-30,703038794.0,812
FCX,2014-12-31,575908703.0,658
FCX,2015-03-31,723921772.0,700
FCX,2015-06-30,753882351.0,671
FCX,2015-09-30,513805570.0,546
FCX,2015-12-31,562729530.0,508
FCX,2016-03-31,528491149.0,497
FCX,2016-06-30,535329764.0,482
FCX,2016-09-30,928435529.0,572
FCX,2016-12-31,849409501.0,623
FCX,2017-03-31,998634614.0,652
FCX,2017-06-30,960581084.0,597
FCX,2017-09-30,974158034.0,634
FCX,2017-12-31,1005381386.0,646
FCX,2018-03-31,1024739506.0,714
FCX,2018-06-30,1030664481.0,689
FCX,2018-09-30,1014829095.0,696
FCX,2018-12-31,1010526344.0,694
FCX,2019-03-31,1047164402.0,689
FCX,2019-06-30,907619304.0,629
FCX,2019-09-30,1018839452.0,605
FCX,2019-12-31,947539515.0,639
FCX,2020-03-31,1020325719.0,610
FCX,2020-06-30,1003902800.0,647
FCX,2020-09-30,706940447.0,600
FCX,2020-12-31,855068722.0,671
FCX,2021-03-31,861939846.0,762
FCX,2021-06-30,773632831.0,845
FCX,2021-09-30,631657581.0,736
FCX,2021-12-31,1099111760.0,1000
FCX,2022-03-31,777532392.0,952
FCX,2022-06-30,757405021.0,862
FCX,2022-09-30,1014027492.0,979
FCX,2022-12-31,1108128772.0,1121
FCX,2023-03-31,1112243900.0,1178
FCX,2023-06-30,1083891618.0,1174
FCX,2023-09-30,1090285078.0,1187
FCX,2024-03-31,1167081952.0,1362
FCX,2024-06-30,1186073640.0,1430
FCX,2024-09-30,1194791658.0,1434
FCX,2024-12-31,1198722594.0,1399
FCX,2025-03-31,1199581458.0,1360
FCX,2025-06-30,1186371347.0,1447
FCX,2025-09-30,1188704846.0,1437
FCX,2025-12-31,930292343.0,1400
FCX,2026-03-31,1036565956.0,1776
GE,2021-06-30,44395085.0,61
GE,2021-09-30,372022280.0,1143
GE,2021-12-31,715321660.0,1437
GE,2022-03-31,409801506.0,1149
GE,2022-06-30,427244259.0,1132
GE,2022-09-30,712732986.0,1265
GE,2022-12-31,771651506.0,1402
GE,2023-03-31,809664530.0,1472
GE,2023-06-30,799608034.0,1550
GE,2023-09-30,791157894.0,1611
GE,2024-03-31,813796420.0,1997
GE,2024-06-30,847468563.0,2025
GE,2024-09-30,823763667.0,2188
GE,2024-12-31,843066108.0,2276
GE,2025-03-31,815790888.0,2466
GE,2025-06-30,827168873.0,2659
GE,2025-09-30,815415247.0,2788
GE,2025-12-31,607457577.0,2727
GE,2026-03-31,704688354.0,3101
GOOGL,2015-09-30,6291903.0,199
GOOGL,2015-12-31,175252475.0,1231
GOOGL,2016-03-31,165966793.0,1310
GOOGL,2016-06-30,176038011.0,1341
GOOGL,2016-09-30,224503278.0,1552
GOOGL,2016-12-31,221698690.0,1660
GOOGL,2017-03-31,231674549.0,1752
GOOGL,2017-06-30,226452509.0,1772
